path,true_class,pred_class,correct,method,noise_spearman,noise_ssim,noise_iou,noise_robustness,brightness_spearman,brightness_ssim,brightness_iou,brightness_robustness,rotation_spearman,rotation_ssim,rotation_iou,rotation_robustness,overall_robustness
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1124.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.6953150203808562,0.30315174207483286,0.06536585365853659,0.38868128687235337,0.9362962671537828,0.8651254599531233,0.56,0.8020561448474501,0.6565457009434491,0.29070085877585905,0.07339449541284404,0.37184688663399057,0.5208614394512646
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1129.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.7040599729591206,0.39551010699163525,0.0810009878169246,0.42457731762621614,0.9869681424025727,0.9606342537730098,0.9379249187112031,0.964355008706293,0.7189607640816337,0.2286593793497458,0.0,0.3561821194375772,0.5817048152566954
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1129.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7201625959991779,0.3444915161416322,0.07374631268436578,0.41353638704747053,0.9596474227825751,0.8071139756781587,0.5712230215827339,0.7973600682912978,0.6883510342754674,0.35477407066118294,0.07621550591327202,0.40463728668252347,0.5385112473404307
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1134.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.5983229453100135,0.11220869307629196,0.0,0.272991786046893,0.9833090740663352,0.9667817832820198,0.5476864966949953,0.8476641136196386,0.6864499735858944,0.3026774242940914,0.0,0.3653832167225852,0.4953463721297056
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1134.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.697413128599738,0.3427869043591763,0.07445063955395212,0.40413651461383376,0.9570270889253542,0.9672999262014973,0.7434805747738159,0.8960449858627357,0.7103746198755666,0.3879367116884176,0.09528585757271815,0.4291166187285673,0.5764327064017123
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1137.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.7048020125300026,0.4101956267390187,0.012830422012675839,0.40882861963750944,0.8298097868165742,0.7328926475871111,0.6812933025404158,0.7561796997648877,0.8989047491074718,0.7364449509349332,0.012830422012675839,0.5843445115272714,0.5831176103098895
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1137.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.781584194992238,0.42571337749039984,0.10043668122270742,0.4704786956108274,0.8876557603472175,0.6468220417136982,0.2727272727272727,0.6309270984711782,0.7340575033046509,0.4158094403433572,0.10526315789473684,0.4499447807932886,0.5171168582917648
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1170.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.6577844427954176,0.30627074493670825,0.18889493739793142,0.41166348181855894,0.9767923814829396,0.960844263727866,0.40994189799870884,0.8019528011111482,0.7139850879907335,0.427644772692704,0.06675350048844025,0.4339135171506367,0.5491766000267814
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1170.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7461285276534568,0.34965959456335155,0.07905138339920949,0.427064704450151,0.9638284372369027,0.9716107047077729,0.7537473233404711,0.9031387833092341,0.7105831250548058,0.41223492070623635,0.11277173913043478,0.4417352479729237,0.5906462452441029
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1181.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.8696598790967411,0.6413887287026282,0.22857678604912807,0.6088536060642233,0.9741831327476227,0.9439262065367087,0.5082872928176796,0.8253373029053656,0.8806138274825942,0.6523936698212771,0.035545023696682464,0.5586271390484255,0.6642726826726716
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1181.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.760469623105609,0.3046628029535459,0.08047493403693931,0.41972917033938917,0.9555911229925931,0.9323290512186647,0.6930232558139535,0.8698421413068227,0.7328293720475626,0.3985790598666315,0.1248068669527897,0.4501475268648514,0.5799062795036878
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1185.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.6106180931715636,0.14627967921914797,0.0,0.2881311410343698,0.9459241596334976,0.9146700934276473,0.4543840177580466,0.7890858972091073,0.710328119498262,0.23852480937213166,0.0,0.3556886906109443,0.47763524295147386
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1185.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7238847039994194,0.3392149838649575,0.08548707753479125,0.4169645000196924,0.9490934763177077,0.94978022327467,0.7310435931307794,0.8838845354487179,0.7107246573572894,0.4577732931265595,0.1333679294239751,0.46163222970807616,0.5874937550588288
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1187.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.6516942250102844,0.4944009539680576,0.35640495867768596,0.5159194637978368,0.8996504750986243,0.8787044712135365,0.688659793814433,0.8300694695478406,0.7613904422469113,0.7250157495634694,0.7143603133159269,0.7363689957625834,0.6941193097027535
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1187.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7548693168815892,0.3485986486900029,0.09620210808097708,0.43538795378392964,0.957484779232697,0.8898395772235607,0.5980487804878049,0.8293604190064885,0.7182396938512668,0.47561833693763594,0.119234711308507,0.46575179201434963,0.5768333882682559
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1196.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.8983149249213653,0.7063667754662133,0.704474505723205,0.7825783543253716,0.9951970133063813,0.9900958677804256,0.8571428571428571,0.9522504227995374,0.8293043025954047,0.6875967538081116,0.23809523809523808,0.6094293186091667,0.7814193652446919
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1196.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.747437007057577,0.4135023398918183,0.08891474156556424,0.44969992726024555,0.9618897084660684,0.9422643006498541,0.6710022953328233,0.8687358621812306,0.7054426256217269,0.38616088342701294,0.11808873720136519,0.4334519364372042,0.5839625752928935
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1197.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.6005606672689963,0.21756057708863194,0.0,0.3054924400341881,0.9864609705440357,0.9761289921465883,0.7995056303213403,0.9272747749579929,0.8237197360508683,0.5904411896104782,0.110734845919404,0.539840705079312,0.5908693066904976
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1197.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.6485654123749931,0.25575607971094283,0.05151661049590756,0.35160797201205235,0.9371962338223998,0.8886033371820853,0.5826086956521739,0.8162421033792377,0.6485559281850141,0.33391870515445554,0.07976268951878708,0.3835267896759784,0.5171256216890895
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-120.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.8690877934839998,0.3713149067743032,0.6258064516129033,0.6467715249097619,0.9899591662226057,0.9803766511884409,0.8430379746835444,0.9430080542506378,0.9299738456509927,0.8808177592063758,0.7425531914893617,0.8590008234691183,0.8162601342098393
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-120.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.6738282585251889,0.27673727872846,0.05865244789142026,0.37014822139603965,0.9518222217696564,0.9505790715005407,0.6562184024266936,0.8627681308860329,0.6596143236397507,0.3318673719119973,0.06988896146309602,0.38437262946842826,0.5390963272501669
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1200.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.9227196705065995,0.7298445496390463,0.8347801736208345,0.8384752851806041,0.9723603325465346,0.9529588704388466,0.6078527607361963,0.8571876223711268,0.927846739019272,0.8641639415896052,0.6642113284226568,0.8296512766113875,0.8417713947210395
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1200.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7482012015980943,0.4317518313155631,0.12114989733059549,0.4651509992330853,0.9480200978490161,0.8602115356033468,0.5438265786993403,0.8004194734304125,0.7340919783603165,0.33809103938953483,0.12249443207126949,0.4318124327823679,0.5657943018152886
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1209.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.8481587662950145,0.5342564093262334,0.31066213242648527,0.5927390690438215,0.9744612649456732,0.9438162494842665,0.46511627906976744,0.8124642645444795,0.7670105151901951,0.4889330681459504,0.28546203649205415,0.5391227374674794,0.6481086903519268
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1209.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.6893296449871584,0.3047758036964792,0.06884176182707993,0.38781712765193116,0.9391774489684326,0.9220769599752255,0.6302562826573774,0.8413709523771539,0.6867086225094905,0.2761528516727944,0.07710011507479862,0.38065933902807414,0.5366158063523864
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-121.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.7607445116128424,0.39863537897462015,0.19802523313219966,0.48329598827718295,0.9720117047951804,0.9308662537431485,0.3784977908689249,0.7816138953016942,0.7683841170216263,0.5306944002239228,0.0390104662226451,0.47826510674262096,0.581058330107166
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-121.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7078929955610817,0.2938627896166892,0.06588579795021962,0.3910817744945053,0.9548667338426442,0.9549628218118836,0.7124934657605855,0.8821835798087985,0.718857828853529,0.3720461580377448,0.1265474552957359,0.43712121554145583,0.57012885661492
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1222.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.4459289262430018,0.0,0.0,0.17837157049720073,0.9335773833637598,0.9032818557482857,0.9652069586082783,0.9339775976524731,0.592562632561658,0.03473500435620557,0.0,0.24744555433152488,0.4532649074937329
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1222.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7192533635244767,0.41097978417250963,0.07533234859675036,0.43359498524056866,0.953919233663747,0.942872206438527,0.7151832460732984,0.8789843292190463,0.7309098906334895,0.46195279652934207,0.10919248349415947,0.4637075402604463,0.5920956182400204
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1227.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.5037743151076217,0.05513917913286312,0.13837350442170973,0.25956353110942054,0.9880065177406654,0.9815894730369816,0.6893978383942357,0.8964988005256314,0.8578948942133031,0.7084077917669197,0.47032474804031354,0.6967777196274912,0.6176133504208478
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1227.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.6695096998719136,0.31879388705357103,0.06467338316542086,0.38284406101446294,0.9382203094539832,0.9423672617069394,0.6282306163021869,0.8464674871843312,0.6608731645509816,0.3694521550575465,0.08782998505728043,0.4015339078548407,0.5436151520178784
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1230.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.7396808535619724,0.4691097634169177,0.35539925527513444,0.5432250470324046,0.9861231051760438,0.9691315066554471,0.722397476340694,0.90190793696926,0.919985875844058,0.7891906622593933,0.3630122737674225,0.7136552311456679,0.7195960717157774
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1230.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.6667313065268556,0.27141390641105295,0.053545586107091175,0.3641803703661855,0.9387974015414382,0.9367877971662475,0.625,0.8440552997664496,0.6613735848354669,0.3067990220671673,0.06779661016949153,0.37692812360518446,0.5283879312459399
